name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Red Sea,39.33676910400391,26.81999778747559,29.77839851379395,438000,22,38,2,1,0
Red Sea,39.18861770629883,26.89550018310547,29.86129951477051,438000,22,38,2,1,0
Red Sea,38.96361541748047,26.57979965209961,28.64009666442871,438000,22,38,2,1,0
Red Sea,39.2144775390625,26.45669937133789,29.80300140380859,438000,22,38,2,1,0
Red Sea,39.28070831298828,26.30699920654297,28.76919746398926,438000,22,38,2,1,0
Red Sea,39.05344772338867,26.68299865722656,27.79169845581055,438000,22,38,2,1,0
Red Sea,39.36721038818359,26.53539657592773,29.9976978302002,438000,22,38,2,1,0
Red Sea,39.35554504394531,27.01079940795898,29.85789680480957,438000,22,38,2,1,0
Red Sea,39.20481872558594,27.06899833679199,29.75729942321777,438000,22,38,2,1,0
Red Sea,39.06867218017578,26.61739921569824,28.7300968170166,438000,22,38,2,1,0
Red Sea,39.07584762573242,26.6797981262207,29.86939811706543,438000,22,38,2,1,0
Red Sea,39.27018356323242,27.09549903869629,29.84709930419922,438000,22,38,2,1,0
Red Sea,39.21064758300781,26.0304012298584,28.72579956054688,438000,22,38,2,1,0
Red Sea,39.34135818481445,26.41839981079102,28.48189735412598,438000,22,38,2,1,0
Red Sea,39.44053649902344,26.29039764404297,28.82779693603516,438000,22,38,2,1,0
Red Sea,39.40530776977539,26.60809898376465,29.77909851074219,438000,22,38,2,1,0
Red Sea,39.40516662597656,26.15419960021973,29.03239822387695,438000,22,38,2,1,0
Red Sea,39.04190063476562,26.55690002441406,28.44700050354004,438000,22,38,2,1,0
Red Sea,39.07261276245117,26.35039710998535,28.81619834899902,438000,22,38,2,1,0
Red Sea,39.40283203125,26.92879867553711,29.61569786071777,438000,22,38,2,1,0
Red Sea,39.1866569519043,26.81999778747559,29.77839851379395,438000,22,38,2,1,0
Red Sea,39.27836608886719,26.89550018310547,29.86129951477051,438000,22,38,2,1,0
Red Sea,39.4017333984375,26.57979965209961,28.64009666442871,438000,22,38,2,1,0
Red Sea,38.94802856445312,26.45669937133789,29.80300140380859,438000,22,38,2,1,0
Riiser-Larsen Sea,33.88437271118164,-0.4713000357151031,-1.899993896484375,1138000,-68,22,3,1,0
Sea of Azov,17.84119606018066,5.424199104309082,19.61109924316406,39000,46,37,2,0,0
Sea of Azov,17.7490291595459,5.425801277160645,19.56279945373535,39000,46,37,2,0,0
Sea of Azov,17.99472236633301,4.860799312591553,22.28779983520508,39000,46,37,2,0,0
Sea of Azov,17.9852180480957,5.172200202941895,19.65279960632324,39000,46,37,2,0,0
Sea of Azov,17.86171531677246,5.271600246429443,19.6294994354248,39000,46,37,2,0,0
Sea of Azov,17.96003341674805,4.879099369049072,22.59329795837402,39000,46,37,2,0,0
Sea of Azov,18.01336479187012,6.23280143737793,19.72779846191406,39000,46,37,2,0,0
Sea of Azov,17.88046455383301,4.72599983215332,21.84749984741211,39000,46,37,2,0,0
Sea of Azov,17.80227470397949,4.540400505065918,21.71089935302734,39000,46,37,2,0,0
Sea of Azov,18.09952354431152,5.397001266479492,19.61739921569824,39000,46,37,2,0,0
Sea of Azov,18.048583984375,4.836501121520996,21.76249694824219,39000,46,37,2,0,0
Sea of Azov,18.01449584960938,6.128199577331543,20.86059951782227,39000,46,37,2,0,0
Sea of Azov,17.85717582702637,5.569701671600342,21.41209983825684,39000,46,37,2,0,0
Sea of Azov,18.03458023071289,4.499699115753174,19.91329956054688,39000,46,37,2,0,0
Sea of Azov,17.63337135314941,4.006199836730957,20.14159774780273,39000,46,37,2,0,0
Sea of Azov,17.9163875579834,5.088499069213867,19.82869720458984,39000,46,37,2,0,0
Sea of Azov,17.62456703186035,4.684299945831299,21.68770027160645,39000,46,37,2,0,0
Sea of Azov,18.03068542480469,5.775500774383545,21.36339950561523,39000,46,37,2,0,0
Sea of Azov,17.95743751525879,4.86400032043457,19.60849952697754,39000,46,37,2,0,0
Sea of Azov,17.89273071289062,5.407799243927002,19.58110046386719,39000,46,37,2,0,0
Sea of Azov,17.94321441650391,5.424199104309082,19.61109924316406,39000,46,37,2,0,0
Sea of Azov,17.90251350402832,5.425801277160645,19.56279945373535,39000,46,37,2,0,0
Sea of Azov,17.86802101135254,4.860799312591553,22.28779983520508,39000,46,37,2,0,0
Sea of Azov,17.78960227966309,5.172200202941895,19.65279960632324,39000,46,37,2,0,0
Sea of Azov,17.93202209472656,5.271600246429443,19.6294994354248,39000,46,37,2,0,0
Sea of Azov,17.84441947937012,4.879099369049072,22.59329795837402,39000,46,37,2,0,0
Sea of Azov,17.99581718444824,6.23280143737793,19.72779846191406,39000,46,37,2,0,0
Sea of Azov,17.99359512329102,4.72599983215332,21.84749984741211,39000,46,37,2,0,0
Sea of Azov,17.87735176086426,4.540400505065918,21.71089935302734,39000,46,37,2,0,0
Sea of Azov,17.77937889099121,5.397001266479492,19.61739921569824,39000,46,37,2,0,0
Sea of Azov,17.99092864990234,4.836501121520996,21.76249694824219,39000,46,37,2,0,0
Sea of Azov,17.79604148864746,6.128199577331543,20.86059951782227,39000,46,37,2,0,0
Sea of Azov,17.86196327209473,5.569701671600342,21.41209983825684,39000,46,37,2,0,0
Sea of Azov,17.9972972869873,4.499699115753174,19.91329956054688,39000,46,37,2,0,0
Sea of Azov,17.76083755493164,4.006199836730957,20.14159774780273,39000,46,37,2,0,0
Sea of Azov,17.94471740722656,5.088499069213867,19.82869720458984,39000,46,37,2,0,0
Sea of Azov,17.93968963623047,4.684299945831299,21.68770027160645,39000,46,37,2,0,0
Sea of Azov,17.81371688842773,5.775500774383545,21.36339950561523,39000,46,37,2,0,0
Sea of Azov,17.87188720703125,4.86400032043457,19.60849952697754,39000,46,37,2,0,0
Sea of Azov,17.80744361877441,5.407799243927002,19.58110046386719,39000,46,37,2,0,0
Sea of Azov,17.84857177734375,5.424199104309082,19.61109924316406,39000,46,37,2,0,0
Sea of Azov,17.95241737365723,5.425801277160645,19.56279945373535,39000,46,37,2,0,0
Sea of Azov,18.04388427734375,4.860799312591553,22.28779983520508,39000,46,37,2,0,0
Sea of Azov,17.73122787475586,5.172200202941895,19.65279960632324,39000,46,37,2,0,0
Sea of Azov,17.91849899291992,5.271600246429443,19.6294994354248,39000,46,37,2,0,0
Sea of Azov,17.78862380981445,4.879099369049072,22.59329795837402,39000,46,37,2,0,0
Sea of Azov,17.85728454589844,6.23280143737793,19.72779846191406,39000,46,37,2,0,0
Sea of Azov,17.96647262573242,4.72599983215332,21.84749984741211,39000,46,37,2,0,0
Sea of Azov,17.90756225585938,4.540400505065918,21.71089935302734,39000,46,37,2,0,0
Sea of Japan,33.75907897949219,7.728399276733398,15.05559921264648,1050000,40,135,3,1,0
Sea of Japan,33.58286285400391,7.987399101257324,15.58419799804688,1050000,40,135,3,1,0
Sea of Japan,33.38052368164062,7.66959810256958,14.99299907684326,1050000,40,135,3,1,0
Sea of Japan,34.06734085083008,8.063098907470703,15.06149768829346,1050000,40,135,3,1,0
Sea of Japan,33.96494293212891,8.775099754333496,15.18349933624268,1050000,40,135,3,1,0
Sea of Japan,34.07409286499023,7.865699291229248,15.05739974975586,1050000,40,135,3,1,0
Sea of Japan,34.04936599731445,7.545100212097168,17.84259986877441,1050000,40,135,3,1,0
Sea of Japan,34.15081024169922,8.435298919677734,15.67559814453125,1050000,40,135,3,1,0
Sea of Japan,33.66529083251953,8.159598350524902,15.68219947814941,1050000,40,135,3,1,0
Sea of Japan,34.12995529174805,7.611400127410889,15.97309970855713,1050000,40,135,3,1,0
Sea of Japan,34.05368804931641,8.812398910522461,15.30349826812744,1050000,40,135,3,1,0
Sea of Japan,34.09548950195312,7.724398612976074,15.01619911193848,1050000,40,135,3,1,0
Sea of Japan,33.86114120483398,7.680200576782227,16.67609786987305,1050000,40,135,3,1,0
Sea of Japan,34.00224304199219,7.632000923156738,16.00029945373535,1050000,40,135,3,1,0
Sea of Japan,34.08877944946289,7.706798553466797,16.99429702758789,1050000,40,135,3,1,0
Sea of Japan,33.97797012329102,7.56010103225708,15.78549671173096,1050000,40,135,3,1,0
Sea of Japan,33.54748153686523,7.942600727081299,14.95299816131592,1050000,40,135,3,1,0
Sea of Japan,34.10103607177734,8.304800033569336,14.86799907684326,1050000,40,135,3,1,0
Sea of Japan,34.11197662353516,8.050400733947754,14.94029712677002,1050000,40,135,3,1,0
Sea of Japan,34.08628845214844,7.880699634552002,15.06110000610352,1050000,40,135,3,1,0
Sea of Japan,33.90404510498047,7.728399276733398,20.0,1050000,40,135,3,1,0
Sea of Japan,34.02999114990234,7.987399101257324,22.0,1050000,40,135,3,1,0
Sea of Japan,34.00586318969727,7.66959810256958,21.0,1050000,40,135,3,1,0
Sea of Japan,33.97780609130859,8.063098907470703,19.0,1050000,40,135,3,1,0
Sea of Japan,34.0079460144043,8.775099754333496,18.0,1050000,40,135,3,1,0
Sea of Japan,33.93520355224609,7.865699291229248,20.0,1050000,40,135,3,1,0
Sea of Japan,33.98493576049805,7.545100212097168,22.0,1050000,40,135,3,1,0
Sea of Japan,33.69253540039062,8.435298919677734,21.0,1050000,40,135,3,1,0
Sea of Japan,34.10065078735352,8.159598350524902,20.0,1050000,40,135,3,1,0
Sea of Japan,33.96140670776367,7.611400127410889,21.0,1050000,40,135,3,1,0
Sea of Japan,33.80760192871094,8.812398910522461,20.0,1050000,40,135,3,1,0
Sea of Japan,33.52804565429688,7.724398612976074,21.0,1050000,40,135,3,1,0
Sea of Japan,33.88370513916016,7.680200576782227,22.0,1050000,40,135,3,1,0
Sea of Japan,33.75363922119141,7.632000923156738,21.0,1050000,40,135,3,1,0
Sea of Japan,33.65483093261719,7.706798553466797,22.0,1050000,40,135,3,1,0
Sea of Japan,33.82567977905273,7.56010103225708,21.0,1050000,40,135,3,1,0
Sea of Japan,33.75580215454102,7.942600727081299,20.0,1050000,40,135,3,1,0
Sea of Japan,33.17058563232422,8.304800033569336,21.0,1050000,40,135,3,1,0
Sea of Japan,33.99893188476562,8.050400733947754,19.0,1050000,40,135,3,1,0
Sea of Japan,33.86883163452148,7.880699634552002,21.0,1050000,40,135,3,1,0
Sea of Japan,33.37977981567383,7.728399276733398,20.0,1050000,40,135,3,1,0
Sea of Japan,34.02468872070312,7.987399101257324,21.0,1050000,40,135,3,1,0
Sea of Japan,33.2814826965332,7.66959810256958,22.0,1050000,40,135,3,1,0
Sea of Japan,33.52391052246094,8.063098907470703,21.0,1050000,40,135,3,1,0
Sea of Japan,34.07499694824219,8.775099754333496,22.0,1050000,40,135,3,1,0
Sea of Japan,34.10352325439453,7.865699291229248,21.0,1050000,40,135,3,1,0
Sea of Japan,34.05879592895508,7.545100212097168,20.0,1050000,40,135,3,1,0
Sea of Japan,33.90668487548828,8.435298919677734,21.0,1050000,40,135,3,1,0
Sea of Japan,34.1209716796875,8.159598350524902,19.0,1050000,40,135,3,1,0
Sea of Marmara,26.63058280944824,10.41666316986084,20.63888931274414,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,10.58444213867188,21.18110466003418,11500,40,28,2,1,0
Sea of Marmara,27.11365127563477,11.32000064849854,19.60999870300293,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,11.25889110565186,20.13888931274414,11500,40,28,2,1,0
Sea of Marmara,26.18676948547363,10.91555786132812,20.69889068603516,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,10.78999805450439,20.98777961730957,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.34332656860352,21.15778350830078,11500,40,28,2,1,0
Sea of Marmara,26.62948036193848,10.46110725402832,21.02666473388672,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.56000137329102,20.95888519287109,11500,40,28,2,1,0
Sea of Marmara,27.19782829284668,11.44332885742188,21.34333038330078,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.48443984985352,19.67444610595703,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.52333545684814,20.89000129699707,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,11.25444221496582,25.9,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.43221664428711,26.2,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.34555721282959,25.9,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.47777652740479,26.2,11500,40,28,2,1,0
Sea of Marmara,25.0,11.68777465820312,25.9,11500,40,28,2,1,0
Sea of Marmara,33.0,11.60889053344727,26.2,11500,40,28,2,1,0
Sea of Marmara,34.0,11.59444522857666,25.9,11500,40,28,2,1,0
Sea of Marmara,40.0,11.49555492401123,26.2,11500,40,28,2,1,0
Sea of Marmara,25.0,10.41666316986084,21.5,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,10.58444213867188,22.4,11500,40,28,2,1,0
Sea of Marmara,25.0,11.32000064849854,22.1,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.25889110565186,23.8,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,10.91555786132812,22.2,11500,40,28,2,1,0
Sea of Marmara,27.15877914428711,10.78999805450439,22.4,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.34332656860352,22.7,11500,40,28,2,1,0
Sea of Marmara,24.67771530151367,10.46110725402832,22.4,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.56000137329102,22.3,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.44332885742188,24.6,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,11.48443984985352,22.6,11500,40,28,2,1,0
Sea of Marmara,27.15762138366699,11.52333545684814,23.8,11500,40,28,2,1,0
Sea of Marmara,26.16634941101074,11.25444221496582,26.2,11500,40,28,2,1,0
Sea of Marmara,27.13448715209961,11.43221664428711,19.9,11500,40,28,2,1,0
Sea of Marmara,26.22503662109375,11.34555721282959,20.8,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.47777652740479,22.7,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,11.68777465820312,21.6,11500,40,28,2,1,0
Sea of Marmara,26.63058280944824,11.60889053344727,26.2,11500,40,28,2,1,0
Sea of Marmara,34.0,11.59444522857666,21.9,11500,40,28,2,1,0
Sea of Marmara,33.0,11.49555492401123,22.5,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,10.41666316986084,22.3,11500,40,28,2,1,0
Sea of Marmara,27.16109466552734,10.58444213867188,24.1,11500,40,28,2,1,0
Sea of Marmara,24.49711990356445,11.32000064849854,22.4,11500,40,28,2,1,0
Sea of Marmara,24.49711990356445,11.25889110565186,26.2,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,10.91555786132812,21.2,11500,40,28,2,1,0
Sea of Marmara,24.94167518615723,10.78999805450439,20.7,11500,40,28,2,1,0
Sea of Marmara,33.0,11.34332656860352,21.2,11500,40,28,2,1,0
Sea of Marmara,25.02622222900391,10.46110725402832,22.5,11500,40,28,2,1,0
Sea of Marmara,26.6666259765625,11.56000137329102,21.6,11500,40,28,2,1,0
Sea of Okhotsk,32.78456497192383,0.0118991089984774,5.611699104309082,1583000,55,150,3,1,0
Sea of Okhotsk,32.70352554321289,-0.1019995138049126,3.019500732421875,1583000,55,150,3,1,0
Sea of Okhotsk,32.58038711547852,0.0977984592318534,5.676798820495605,1583000,55,150,3,1,0
Sea of Okhotsk,32.37694931030273,0.0950985699892044,4.060100555419922,1583000,55,150,3,1,0
Sea of Okhotsk,32.87715911865234,0.1605001837015152,3.061201572418213,1583000,55,150,3,1,0
Sea of Okhotsk,32.81686401367188,-0.1498998999595642,3.051097631454468,1583000,55,150,3,1,0
Sea of Okhotsk,32.45497894287109,0.3269988894462585,4.166300773620605,1583000,55,150,3,1,0
Sea of Okhotsk,32.79101181030273,-0.1803002953529358,3.513101577758789,1583000,55,150,3,1,0
Sea of Okhotsk,32.67998123168945,0.0612008683383464,2.974200963973999,1583000,55,150,3,1,0
Sea of Okhotsk,32.71703720092773,0.2337002605199814,2.587199687957764,1583000,55,150,3,1,0
Sea of Okhotsk,32.86443710327148,0.1548977643251419,3.831499576568604,1583000,55,150,3,1,0
Sea of Okhotsk,32.83798980712891,0.0964968875050544,6.72680139541626,1583000,55,150,3,1,0
Sea of Okhotsk,32.47076797485352,-0.112899474799633,3.45120096206665,1583000,55,150,3,1,0
Sea of Okhotsk,32.39003753662109,0.1585009694099426,4.12630033493042,1583000,55,150,3,1,0
Sea of Okhotsk,32.56083297729492,0.0800003036856651,4.977399826049805,1583000,55,150,3,1,0
Sea of Okhotsk,32.8074951171875,0.2325997948646545,4.187899589538574,1583000,55,150,3,1,0
Sea of Okhotsk,32.81087875366211,0.2260009795427322,2.724198818206787,1583000,55,150,3,1,0
Sea of Okhotsk,32.52482986450195,-0.003500061109662,3.487300395965576,1583000,55,150,3,1,0
Sea of Okhotsk,32.81201934814453,0.0660015866160392,3.027099609375,1583000,55,150,3,1,0
Sea of Okhotsk,32.52452087402344,-0.1256991624832153,3.875299453735352,1583000,55,150,3,1,0
Sea of Okhotsk,32.40808486938477,0.0118991089984774,5.611699104309082,1583000,55,150,3,1,0
Sea of Okhotsk,32.6737174987793,-0.1019995138049126,3.019500732421875,1583000,55,150,3,1,0
Sea of Okhotsk,32.67517471313477,0.0977984592318534,5.676798820495605,1583000,55,150,3,1,0
Sea of Okhotsk,32.81902694702148,0.0950985699892044,4.060100555419922,1583000,55,150,3,1,0
Sea of Okhotsk,32.69006729125977,0.1605001837015152,3.061201572418213,1583000,55,150,3,1,0
Sea of Okhotsk,32.35201644897461,-0.1498998999595642,3.051097631454468,1583000,55,150,3,1,0
Sea of Okhotsk,32.80893707275391,0.3269988894462585,4.166300773620605,1583000,55,150,3,1,0
Sea of Okhotsk,32.86007690429688,-0.1803002953529358,3.513101577758789,1583000,55,150,3,1,0
Sea of Okhotsk,32.48635482788086,0.0612008683383464,2.974200963973999,1583000,55,150,3,1,0
Sea of Okhotsk,32.86895751953125,0.2337002605199814,2.587199687957764,1583000,55,150,3,1,0
Sea of Okhotsk,32.81408309936523,0.1548977643251419,3.831499576568604,1583000,55,150,3,1,0
Sea of Okhotsk,32.80555725097656,0.0964968875050544,6.72680139541626,1583000,55,150,3,1,0
Sea of Okhotsk,32.20991897583008,-0.112899474799633,3.45120096206665,1583000,55,150,3,1,0
Sea of Okhotsk,32.79592132568359,0.1585009694099426,4.12630033493042,1583000,55,150,3,1,0
Sea of Okhotsk,32.82088470458984,0.0800003036856651,4.977399826049805,1583000,55,150,3,1,0
Sea of Okhotsk,32.5550422668457,0.2325997948646545,4.187899589538574,1583000,55,150,3,1,0
Sea of Okhotsk,32.77190780639648,0.2260009795427322,2.724198818206787,1583000,55,150,3,1,0
Sea of Okhotsk,32.6938591003418,-0.003500061109662,3.487300395965576,1583000,55,150,3,1,0
Sea of Okhotsk,32.80506134033203,0.0660015866160392,3.027099609375,1583000,55,150,3,1,0
Sea of Okhotsk,32.78005599975586,-0.1256991624832153,3.875299453735352,1583000,55,150,3,1,0
Sea of Okhotsk,32.69845962524414,0.0118991089984774,5.611699104309082,1583000,55,150,3,1,0
Sea of Okhotsk,32.78686904907227,-0.1019995138049126,3.019500732421875,1583000,55,150,3,1,0
Sea of Okhotsk,32.40617370605469,0.0977984592318534,5.676798820495605,1583000,55,150,3,1,0
Sea of Okhotsk,32.78945159912109,0.0950985699892044,4.060100555419922,1583000,55,150,3,1,0
Sea of Okhotsk,32.835205078125,0.1605001837015152,3.061201572418213,1583000,55,150,3,1,0
Sea of Okhotsk,32.35392379760742,-0.1498998999595642,3.051097631454468,1583000,55,150,3,1,0
Sea of Okhotsk,32.50740432739258,0.3269988894462585,4.166300773620605,1583000,55,150,3,1,0
Sea of Okhotsk,32.84396743774414,-0.1803002953529358,3.513101577758789,1583000,55,150,3,1,0
Sea of Okhotsk,32.51004409790039,0.0612008683383464,2.974200963973999,1583000,55,150,3,1,0
Solomon Sea,34.50917053222656,30.52670097351074,29.331298828125,720000,-8,154,3,1,0
Solomon Sea,34.52943420410156,30.42280006408691,29.33999824523926,720000,-8,154,3,1,0
Solomon Sea,34.32089233398438,30.50300025939941,29.03760147094727,720000,-8,154,3,1,0
Solomon Sea,34.33047485351562,30.32939720153809,30.07260131835938,720000,-8,154,3,1,0
Solomon Sea,34.25738906860352,30.50259971618652,29.30539894104004,720000,-8,154,3,1,0
Solomon Sea,35.04533386230469,30.43159866333008,29.21089935302734,720000,-8,154,3,1,0
Solomon Sea,34.58392715454102,30.42210006713867,30.12359809875488,720000,-8,154,3,1,0
Solomon Sea,34.6286506652832,30.36509895324707,29.95210075378418,720000,-8,154,3,1,0
Solomon Sea,34.63246917724609,30.56659698486328,29.27509880065918,720000,-8,154,3,1,0
Solomon Sea,34.62693786621094,30.29969787597656,29.26550102233887,720000,-8,154,3,1,0
Solomon Sea,34.39768981933594,30.51329803466797,29.91500091552734,720000,-8,154,3,1,0
Solomon Sea,34.60182189941406,30.29269790649414,29.95919799804688,720000,-8,154,3,1,0
Solomon Sea,34.76139068603516,30.43569946289062,30.08329963684082,720000,-8,154,3,1,0
Solomon Sea,34.6273078918457,30.50079917907715,29.30999946594238,720000,-8,154,3,1,0
Solomon Sea,34.47123718261719,30.43509864807129,29.37559700012207,720000,-8,154,3,1,0
Solomon Sea,34.67599487304688,30.28139686584473,30.07749938964844,720000,-8,154,3,1,0
Solomon Sea,34.60235214233398,30.51659965515137,29.85579872131348,720000,-8,154,3,1,0
Solomon Sea,34.54074859619141,30.46469879150391,29.83139801025391,720000,-8,154,3,1,0
Solomon Sea,34.62340927124023,30.58229637145996,29.23540115356445,720000,-8,154,3,1,0
Solomon Sea,34.58315277099609,30.63559913635254,29.99459838867188,720000,-8,154,3,1,0
Solomon Sea,34.50720596313477,30.52670097351074,29.331298828125,720000,-8,154,3,1,0
Solomon Sea,34.40879058837891,30.42280006408691,29.33999824523926,720000,-8,154,3,1,0
Solomon Sea,34.67946243286133,30.50300025939941,29.03760147094727,720000,-8,154,3,1,0
Solomon Sea,34.67148208618164,30.32939720153809,30.07260131835938,720000,-8,154,3,1,0
Solomon Sea,34.77210235595703,30.50259971618652,29.30539894104004,720000,-8,154,3,1,0
Solomon Sea,34.72747802734375,30.43159866333008,29.21089935302734,720000,-8,154,3,1,0
Solomon Sea,34.57404708862305,30.42210006713867,30.12359809875488,720000,-8,154,3,1,0
Solomon Sea,34.53777313232422,30.36509895324707,29.95210075378418,720000,-8,154,3,1,0
Solomon Sea,34.66311645507812,30.56659698486328,29.27509880065918,720000,-8,154,3,1,0
Solomon Sea,34.52257919311523,30.29969787597656,29.26550102233887,720000,-8,154,3,1,0
Solomon Sea,34.55210113525391,30.51329803466797,29.91500091552734,720000,-8,154,3,1,0
Solomon Sea,34.68445587158203,30.29269790649414,29.95919799804688,720000,-8,154,3,1,0
Solomon Sea,34.49420166015625,30.43569946289062,30.08329963684082,720000,-8,154,3,1,0
Solomon Sea,34.36857986450195,30.50079917907715,29.30999946594238,720000,-8,154,3,1,0
Solomon Sea,34.22202682495117,30.43509864807129,29.37559700012207,720000,-8,154,3,1,0
Solomon Sea,34.4297981262207,30.28139686584473,30.07749938964844,720000,-8,154,3,1,0
Solomon Sea,34.59525680541992,30.51659965515137,29.85579872131348,720000,-8,154,3,1,0
Solomon Sea,34.51750564575195,30.46469879150391,29.83139801025391,720000,-8,154,3,1,0
Solomon Sea,34.61178588867188,30.58229637145996,29.23540115356445,720000,-8,154,3,1,0
Solomon Sea,34.6500244140625,30.63559913635254,29.99459838867188,720000,-8,154,3,1,0
Solomon Sea,34.45268249511719,30.52670097351074,29.331298828125,720000,-8,154,3,1,0
Solomon Sea,34.55570983886719,30.42280006408691,29.33999824523926,720000,-8,154,3,1,0
Solomon Sea,34.56137466430664,30.50300025939941,29.03760147094727,720000,-8,154,3,1,0
Solomon Sea,34.56479644775391,30.32939720153809,30.07260131835938,720000,-8,154,3,1,0
Solomon Sea,34.50393295288086,30.50259971618652,29.30539894104004,720000,-8,154,3,1,0
Solomon Sea,34.67244338989258,30.43159866333008,29.21089935302734,720000,-8,154,3,1,0
Solomon Sea,34.53668975830078,30.42210006713867,30.12359809875488,720000,-8,154,3,1,0
Solomon Sea,34.52715301513672,30.36509895324707,29.95210075378418,720000,-8,154,3,1,0
Solomon Sea,34.50199508666992,30.56659698486328,29.27509880065918,720000,-8,154,3,1,0
Somov Sea,34.159423828125,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.66740417480469,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.16594696044922,-1.810494661331177,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.95682907104492,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.18239593505859,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.97928237915039,-1.78919529914856,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.98260879516602,-1.795495629310608,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.61119842529297,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.95461654663086,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.62738418579102,-1.787395000457764,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.10124206542969,-1.804494976997375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.11968994140625,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.82056427001953,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.72087478637695,-1.780895709991455,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.97431564331055,-1.80309534072876,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.18814849853516,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.82275772094727,-1.813295602798462,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.7534294128418,-1.791196942329407,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.64574432373047,-1.813995003700256,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.10736083984375,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.66390228271484,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.64182281494141,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.74267578125,-1.810494661331177,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.83040237426758,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.96070861816406,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.15995025634766,-1.78919529914856,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.18597030639648,-1.795495629310608,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.16649627685547,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.72148513793945,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.48415374755859,-1.787395000457764,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.16559982299805,-1.804494976997375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.17372894287109,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.86539840698242,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.15914154052734,-1.780895709991455,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.11445236206055,-1.80309534072876,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.98844528198242,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
